claim_id,claim_text,lang,claim_date,gold_label,predicted_label,is_correct,small_model_id,small_model_name,small_model_provider,model_key,model_aliases,condition,variant_name,condition_bucket,condition_key,corruption_severity,corruption_family,prompt_id,explanation,error_type,error_message,judge_count,judge_names,judge_overall_sum,avg_judge_overall,avg_political_bias,avg_sociocultural_bias,avg_linguistic_bias,avg_logic_of_reasoning,avg_evidence_usage
3,"Das Bild einer Demonstration gegen Rechtsextremismus in Deutschland sei gefälscht worden, damit die Menge der Demonstrierenden größer wirke.",de,2024-01-29,Refuted,Not_Enough_Evidence,False,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],targeted_drop_20,targeted_drop_20,corrupted,targeted_drop_20,0.2,targeted,small_factcheck_v1,"The evidence document does not mention anything about a demonstration being faked or manipulated to make it appear larger. It only discusses the positive aspects of the demonstrations and their impact on society, without providing any information that would support or refute the claim.",,,1,['deepseek/deepseek-r1'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
3,"Das Bild einer Demonstration gegen Rechtsextremismus in Deutschland sei gefälscht worden, damit die Menge der Demonstrierenden größer wirke.",de,2024-01-29,Refuted,Not_Enough_Evidence,False,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],targeted_drop_50,targeted_drop_50,corrupted,targeted_drop_50,0.5,targeted,small_factcheck_v1,"The evidence provided does not mention anything about a demonstration against right-wing extremism in Germany being faked to make the number of protesters appear larger. The text only discusses the positive aspects of people participating in demonstrations and the potential benefits of mass movements, but does not address the claim in question.",,,1,['deepseek/deepseek-r1'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
4,Frankreich hat wegen der Bauernproteste den Notstand ausgerufen.,de,2024-01-27,Refuted,Refuted,True,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],gold,gold,gold,gold,0.0,gold,small_factcheck_v1,"The evidence provided does not support the claim that France declared a state of emergency due to farmer protests. Instead, the evidence suggests that France is experiencing a severe heatwave, with temperatures reaching up to 40°C in some areas, and that the government has implemented measures to reduce traffic and prevent forest fires. The claim is refuted by the fact that the article mentions the heatwave and its consequences, but does not mention any farmer protests or a state of emergency being declared due to such protests.",,,1,['deepseek/deepseek-r1'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
4,Frankreich hat wegen der Bauernproteste den Notstand ausgerufen.,de,2024-01-27,Refuted,Not_Enough_Evidence,False,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],random_drop_20,random_drop_20,corrupted,random_drop_20,0.2,random,small_factcheck_v1,!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,,,1,['deepseek/deepseek-r1'],22.0,22.0,5.0,5.0,5.0,3.0,4.0
4,Frankreich hat wegen der Bauernproteste den Notstand ausgerufen.,de,2024-01-27,Refuted,Not_Enough_Evidence,False,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],random_drop_50,random_drop_50,corrupted,random_drop_50,0.5,random,small_factcheck_v1,"The evidence provided does not mention anything about France declaring a state of emergency due to farmer protests. The articles discuss the heatwave and its effects on various countries, including France, but do not mention any protests or a state of emergency being declared.",,,1,['deepseek/deepseek-r1'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
4,Frankreich hat wegen der Bauernproteste den Notstand ausgerufen.,de,2024-01-27,Refuted,Not_Enough_Evidence,False,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],targeted_drop_20,targeted_drop_20,corrupted,targeted_drop_20,0.2,targeted,small_factcheck_v1,"Die Beweise beziehen sich auf Hitze und Trockenheit in Europa, aber es gibt keine Informationen über Frankreich, die Bauernproteste oder den Notstand. Es gibt keine direkte Verbindung zwischen den Beweisen und dem Anspruch, dass Frankreich den Notstand wegen Bauernprotesten ausgerufen hat.",,,1,['deepseek/deepseek-r1'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
4,Frankreich hat wegen der Bauernproteste den Notstand ausgerufen.,de,2024-01-27,Refuted,Not_Enough_Evidence,False,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],targeted_drop_50,targeted_drop_50,corrupted,targeted_drop_50,0.5,targeted,small_factcheck_v1,"The evidence provided does not mention anything about Frankreich (France) declaring a state of emergency due to farmer protests. The evidence is focused on the heatwave in Europe, particularly in the UK, Germany, Italy, and Greece, but does not provide any information about France or farmer protests.",,,1,['deepseek/deepseek-r1'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
5,"Ein von „ZDF Heute“ verwendetes Bild der Demonstration gegen Rechtsextremismus in Hamburg vom 19. Januar 2024 sei manipuliert worden, um die Teilnehmerzahl höher erscheinen zu lassen. Das belege eine weitere Aufnahme, auf der weniger Menschen zu sehen seien.",de,2024-01-20,Refuted,Not_Enough_Evidence,False,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],gold,gold,gold,gold,0.0,gold,small_factcheck_v1,"The evidence provided does not contain any information about the claim that a photo used by ZDF Heute was manipulated to make the number of participants in a demonstration against right-wing extremism in Hamburg on January 19, 2024 appear higher. The evidence consists of two unrelated articles, one about a deal between Germany and China regarding a Hamburg port terminal and the other about a parliamentary vote on a bill regarding the circumcision of minors. Neither article mentions the claim or provides any evidence to support or refute it.",,,1,['deepseek/deepseek-r1'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
5,"Ein von „ZDF Heute“ verwendetes Bild der Demonstration gegen Rechtsextremismus in Hamburg vom 19. Januar 2024 sei manipuliert worden, um die Teilnehmerzahl höher erscheinen zu lassen. Das belege eine weitere Aufnahme, auf der weniger Menschen zu sehen seien.",de,2024-01-20,Refuted,Not_Enough_Evidence,False,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],random_drop_20,random_drop_20,corrupted,random_drop_20,0.2,random,small_factcheck_v1,"The provided evidence documents do not contain any information about a manipulated image of a demonstration against right-wing extremism in Hamburg on January 19, 2024, or any claims about the number of participants. The documents appear to be unrelated to the claim, discussing a China deal in Hamburg, a briefing on China policy, and a politician's explanation for voting in favor of a law regulating circumcision. Therefore, there is not enough evidence to evaluate the claim.",,,1,['deepseek/deepseek-r1'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
5,"Ein von „ZDF Heute“ verwendetes Bild der Demonstration gegen Rechtsextremismus in Hamburg vom 19. Januar 2024 sei manipuliert worden, um die Teilnehmerzahl höher erscheinen zu lassen. Das belege eine weitere Aufnahme, auf der weniger Menschen zu sehen seien.",de,2024-01-20,Refuted,Not_Enough_Evidence,False,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],random_drop_50,random_drop_50,corrupted,random_drop_50,0.5,random,small_factcheck_v1,"The evidence provided does not contain any information about the claim that a picture used by 'ZDF Heute' of a demonstration against right-wing extremism in Hamburg on January 19, 2024, was manipulated to make the number of participants appear higher. The claim is about a specific event and image, but the evidence documents discuss unrelated topics such as German-Chinese trade relations, a proposed deal in Hamburg, and a bill on economic policy. There is no mention of the demonstration or the image in question, making it impossible to evaluate the claim based on the provided evidence.",,,1,['deepseek/deepseek-r1'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
5,"Ein von „ZDF Heute“ verwendetes Bild der Demonstration gegen Rechtsextremismus in Hamburg vom 19. Januar 2024 sei manipuliert worden, um die Teilnehmerzahl höher erscheinen zu lassen. Das belege eine weitere Aufnahme, auf der weniger Menschen zu sehen seien.",de,2024-01-20,Refuted,Not_Enough_Evidence,False,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],targeted_drop_20,targeted_drop_20,corrupted,targeted_drop_20,0.2,targeted,small_factcheck_v1,"The provided evidence documents do not contain any information related to the claim that a photo used by ZDF Heute of a demonstration against right-wing extremism in Hamburg on January 19, 2024, was manipulated to make the number of participants appear higher. The claim is unrelated to the content of the evidence documents, which discuss a China deal in Hamburg, a briefing on China, and a discussion on the regulation of circumcision of minors. Therefore, there is not enough evidence to evaluate the claim.",,,1,['deepseek/deepseek-r1'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
5,"Ein von „ZDF Heute“ verwendetes Bild der Demonstration gegen Rechtsextremismus in Hamburg vom 19. Januar 2024 sei manipuliert worden, um die Teilnehmerzahl höher erscheinen zu lassen. Das belege eine weitere Aufnahme, auf der weniger Menschen zu sehen seien.",de,2024-01-20,Refuted,Not_Enough_Evidence,False,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],targeted_drop_50,targeted_drop_50,corrupted,targeted_drop_50,0.5,targeted,small_factcheck_v1,"The evidence provided does not contain any information about the claim that a photo used by ZDF Heute of a demonstration against right-wing extremism in Hamburg on January 19, 2024, was manipulated to make the number of participants appear higher. The claim is unrelated to the content of the evidence documents, which discuss a different topic, namely the German government's decision to allow a Chinese company to acquire a majority stake in a Hamburg port terminal, and the implications of this decision for Germany's economic and political relationship with China.",,,1,['deepseek/deepseek-r1'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
143,Φωτογραφίες παρουσιάζουν ανήλικες σε μουσουλμανικές χώρες να είναι παντρεμένες ή έγκυες.,el,2020-03-03,Refuted,Supported,False,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],gold,gold,gold,gold,0.0,gold,small_factcheck_v1,"The evidence provided in the blog post by expaganus supports the claim that photographs show minors in Muslim countries being married or pregnant. The author presents a critical analysis of the life and teachings of Muhammad, highlighting instances where he condoned violence and broke his own rules, such as allowing raids during the sacred months and ordering the killing of two poets. The author also quotes from the Quran, which appears to contradict the idea of promoting love and charity. The evidence suggests that the claim is supported by the author's critique of Muhammad's actions and teachings.",,,1,['deepseek/deepseek-r1'],14.0,14.0,5.0,2.0,5.0,1.0,1.0
143,Φωτογραφίες παρουσιάζουν ανήλικες σε μουσουλμανικές χώρες να είναι παντρεμένες ή έγκυες.,el,2020-03-03,Refuted,Not_Enough_Evidence,False,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],random_drop_20,random_drop_20,corrupted,random_drop_20,0.2,random,small_factcheck_v1,"The evidence provided does not directly address the claim that 'Φωτογραφίες παρουσιάζουν ανήλικες σε μουσουλμανικές χώρες να είναι παντρεμένες ή έγκυες.' The text discusses the character of Muhammad, the founder of Islam, and his teachings, but does not provide any information about the claim in question. Therefore, it is not possible to determine whether the claim is supported or refuted based on the provided evidence.",,,1,['deepseek/deepseek-r1'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
143,Φωτογραφίες παρουσιάζουν ανήλικες σε μουσουλμανικές χώρες να είναι παντρεμένες ή έγκυες.,el,2020-03-03,Refuted,Not_Enough_Evidence,False,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],random_drop_50,random_drop_50,corrupted,random_drop_50,0.5,random,small_factcheck_v1,"The provided evidence does not directly address the claim that photographs show minors in Muslim countries being married or pregnant. The text discusses the character of Muhammad and the teachings of Islam, but does not provide any evidence related to the claim. Therefore, there is not enough evidence to evaluate the claim.",,,1,['deepseek/deepseek-r1'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
143,Φωτογραφίες παρουσιάζουν ανήλικες σε μουσουλμανικές χώρες να είναι παντρεμένες ή έγκυες.,el,2020-03-03,Refuted,Refuted,True,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],targeted_drop_20,targeted_drop_20,corrupted,targeted_drop_20,0.2,targeted,small_factcheck_v1,"The evidence provided in the blog post by Expaganus presents a critical view of the Prophet Muhammad and the early days of Islam, highlighting his violent actions and contradictions with his teachings. The post mentions that Muhammad ordered the killing of two poets who criticized Islam, attacked a caravan, and ordered the expulsion of Jews from Medina. It also quotes the Quran, but notes that some of its teachings are contradictory and borrowed from Jewish and Christian scriptures. The author concludes that if a similar figure like Muhammad were to emerge today, their actions would be considered sectarian and a threat to humanity. This evidence contradicts the claim that photographs show underage girls in Muslim countries being married or pregnant, as it presents a critical view of the Prophet Muhammad and the early days of Islam, which does not support the claim.",,,1,['deepseek/deepseek-r1'],14.0,14.0,5.0,2.0,5.0,1.0,1.0
143,Φωτογραφίες παρουσιάζουν ανήλικες σε μουσουλμανικές χώρες να είναι παντρεμένες ή έγκυες.,el,2020-03-03,Refuted,Not_Enough_Evidence,False,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],targeted_drop_50,targeted_drop_50,corrupted,targeted_drop_50,0.5,targeted,small_factcheck_v1,"The evidence provided does not mention anything about photographs showing underage girls in Muslim countries being married or pregnant. The text appears to be a discussion about the Islamic prophet Muhammad and the early history of Islam, with no relevance to the claim about photographs.",,,1,['deepseek/deepseek-r1'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
145,Το BBC σε άρθρο του τρολλάρει την Ελλάδα για την αντιμετώπιση των πυρκαγιών.,el,2023-07-23,Refuted,Conflicting_Evidence,False,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],gold,gold,gold,gold,0.0,gold,small_factcheck_v1,"The evidence provides both supporting and contradicting statements regarding the claim that the BBC is criticizing Greece for its handling of wildfires. On one hand, the article discusses the potential risks of relying on technology, such as smartphones, and the possibility of being controlled by external forces, which is in line with the claim. However, the article also mentions the development of new technologies, such as facial recognition software, and the increasing use of digital identities, which could be seen as contradicting the claim. Furthermore, the article quotes the Russian Patriarch Cyril, who warns about the dangers of relying on technology, but also mentions the development of new technologies, such as smartphones, which could be seen as a double-edged sword. Therefore, the evidence is conflicting and does not provide a clear support or refutation of the claim.",,,1,['deepseek/deepseek-r1'],18.0,18.0,5.0,5.0,5.0,2.0,1.0
145,Το BBC σε άρθρο του τρολλάρει την Ελλάδα για την αντιμετώπιση των πυρκαγιών.,el,2023-07-23,Refuted,Not_Enough_Evidence,False,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],random_drop_20,random_drop_20,corrupted,random_drop_20,0.2,random,small_factcheck_v1,"The evidence provided does not directly address the claim that the BBC is 'trolling' Greece for its handling of wildfires. The articles discuss various topics, including the Russian Patriarch's views on technology, abortion, and the potential dangers of a single, unified system of control. While there are mentions of Russia and the West, there is no clear connection made between the BBC and Greece's wildfire response.",,,1,['deepseek/deepseek-r1'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
145,Το BBC σε άρθρο του τρολλάρει την Ελλάδα για την αντιμετώπιση των πυρκαγιών.,el,2023-07-23,Refuted,Not_Enough_Evidence,False,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],random_drop_50,random_drop_50,corrupted,random_drop_50,0.5,random,small_factcheck_v1,"The evidence provided does not mention anything about the BBC trolling Greece for its handling of wildfires. The document appears to be a collection of quotes and articles about the Patriarch of Moscow, Cyril, and his views on various topics, including technology, identity, and the New World Order. There is no mention of the BBC or wildfires in Greece.",,,1,['deepseek/deepseek-r1'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
145,Το BBC σε άρθρο του τρολλάρει την Ελλάδα για την αντιμετώπιση των πυρκαγιών.,el,2023-07-23,Refuted,Not_Enough_Evidence,False,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],targeted_drop_20,targeted_drop_20,corrupted,targeted_drop_20,0.2,targeted,small_factcheck_v1,"The evidence provided does not directly address the claim that the BBC is 'trolling' Greece for its handling of wildfires. The articles discuss various topics, including the New World Order, the Russian Patriarch's views on technology and identity, and cybersecurity concerns. While some articles mention Greece or the European Union, they do not provide evidence to support or refute the claim about the BBC's reporting on wildfires.",,,1,['deepseek/deepseek-r1'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
145,Το BBC σε άρθρο του τρολλάρει την Ελλάδα για την αντιμετώπιση των πυρκαγιών.,el,2023-07-23,Refuted,Not_Enough_Evidence,False,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],targeted_drop_50,targeted_drop_50,corrupted,targeted_drop_50,0.5,targeted,small_factcheck_v1,"The evidence provided does not mention anything about the BBC criticizing Greece for its handling of wildfires. The text appears to be a collection of quotes and articles about various topics, including the New World Order, the Russian Orthodox Church, and cybersecurity, but none of them relate to the claim about the BBC.",,,1,['deepseek/deepseek-r1'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
